order_id,customer_id,level_royalty,country,product_id,product_name,price,delivery_fee,delivery_days,delivery_hours
ORD06923,CUST0009,Silver,Vietnam,PROD008,Would,166.96,12.82,3,72.0
ORD06952,CUST0045,Platinum,UK,PROD008,Would,166.96,12.6,2,48.0
ORD06957,CUST0066,Gold,Korea,PROD008,Would,166.96,4.4,7,168.0
ORD06977,CUST0107,Gold,Canada,PROD008,Would,166.96,3.31,4,96.0
ORD07007,CUST0053,Platinum,Japan,PROD008,Would,166.96,12.32,6,144.0
ORD07039,CUST0007,Silver,USA,PROD008,Would,166.96,14.6,4,96.0
ORD07061,CUST0296,Silver,UK,PROD008,Would,166.96,14.87,1,24.0
ORD07154,CUST0298,Silver,Singapore,PROD008,Would,166.96,10.24,1,24.0
ORD07218,CUST0087,Silver,USA,PROD008,Would,166.96,9.65,1,24.0
ORD07246,CUST0206,Bronze,France,PROD008,Would,166.96,14.87,4,96.0
ORD07249,CUST0044,Gold,UK,PROD008,Would,166.96,7.68,7,168.0
ORD07308,CUST0067,Silver,Vietnam,PROD008,Would,166.96,9.87,3,72.0
ORD07349,CUST0208,Silver,Vietnam,PROD008,Would,166.96,13.39,3,72.0
ORD07404,CUST0168,Platinum,Japan,PROD008,Would,166.96,6.59,4,96.0
ORD07415,CUST0292,Bronze,USA,PROD008,Would,166.96,5.25,2,48.0
ORD07450,CUST0271,Silver,Vietnam,PROD008,Would,166.96,11.32,7,168.0
ORD07462,CUST0263,Platinum,Vietnam,PROD008,Would,166.96,8.08,5,120.0
ORD07597,CUST0032,Silver,Germany,PROD008,Would,166.96,5.21,7,168.0
ORD07614,CUST0231,Silver,UK,PROD008,Would,166.96,10.94,5,120.0
ORD07644,CUST0252,Platinum,Vietnam,PROD008,Would,166.96,4.07,5,120.0
ORD07652,CUST0259,Platinum,UK,PROD008,Would,166.96,5.24,1,24.0
ORD07683,CUST0092,Bronze,Korea,PROD008,Would,166.96,5.77,7,168.0
ORD07705,CUST0258,Silver,Japan,PROD008,Would,166.96,4.32,3,72.0
ORD07759,CUST0182,Platinum,Japan,PROD008,Would,166.96,11.45,6,144.0
ORD07841,CUST0271,Silver,Vietnam,PROD008,Would,166.96,14.15,1,24.0
ORD07858,CUST0218,Silver,Canada,PROD008,Would,166.96,12.99,1,24.0
ORD07888,CUST0104,Platinum,Canada,PROD008,Would,166.96,7.73,6,144.0
ORD07896,CUST0260,Silver,Japan,PROD008,Would,166.96,8.38,2,48.0
ORD07939,CUST0144,Gold,Australia,PROD008,Would,166.96,14.19,2,48.0
ORD07960,CUST0109,Silver,UK,PROD008,Would,166.96,11.89,4,96.0
ORD07995,CUST0082,Platinum,France,PROD008,Would,166.96,9.76,3,72.0
ORD08155,CUST0126,Silver,Japan,PROD008,Would,166.96,10.14,5,120.0
ORD08165,CUST0060,Gold,Vietnam,PROD008,Would,166.96,14.72,4,96.0
ORD08261,CUST0200,Gold,Singapore,PROD008,Would,166.96,3.32,6,144.0
ORD08379,CUST0240,Platinum,USA,PROD008,Would,166.96,6.9,6,144.0
ORD08397,CUST0006,Bronze,Korea,PROD008,Would,166.96,7.69,4,96.0
ORD08448,CUST0008,Bronze,UK,PROD008,Would,166.96,12.36,5,120.0
ORD08540,CUST0097,Platinum,France,PROD008,Would,166.96,10.33,7,168.0
ORD08613,CUST0162,Platinum,France,PROD008,Would,166.96,4.5,5,120.0
ORD08714,CUST0096,Silver,Vietnam,PROD008,Would,166.96,7.54,2,48.0
ORD08924,CUST0298,Silver,Singapore,PROD008,Would,166.96,9.68,5,120.0
ORD08977,CUST0080,Platinum,Japan,PROD008,Would,166.96,14.74,3,72.0
ORD08983,CUST0265,Platinum,UK,PROD008,Would,166.96,8.32,4,96.0
ORD09017,CUST0193,Gold,Canada,PROD008,Would,166.96,8.25,6,144.0
ORD09019,CUST0257,Bronze,Germany,PROD008,Would,166.96,14.64,4,96.0
ORD09049,CUST0131,Silver,Vietnam,PROD008,Would,166.96,11.26,7,168.0
ORD09075,CUST0030,Platinum,USA,PROD008,Would,166.96,10.16,7,168.0
ORD09125,CUST0119,Platinum,Australia,PROD008,Would,166.96,4.13,4,96.0
ORD09143,CUST0202,Platinum,Singapore,PROD008,Would,166.96,9.32,3,72.0
ORD09166,CUST0036,Silver,Vietnam,PROD008,Would,166.96,13.54,3,72.0
ORD09208,CUST0220,Bronze,Canada,PROD008,Would,166.96,5.1,4,96.0
ORD09304,CUST0127,Silver,France,PROD008,Would,166.96,8.5,5,120.0
ORD09323,CUST0233,Platinum,UK,PROD008,Would,166.96,4.52,4,96.0
ORD09328,CUST0108,Silver,USA,PROD008,Would,166.96,8.22,4,96.0
ORD09460,CUST0078,Platinum,USA,PROD008,Would,166.96,4.9,3,72.0
ORD09503,CUST0029,Silver,USA,PROD008,Would,166.96,6.95,2,48.0
ORD09717,CUST0194,Bronze,France,PROD008,Would,166.96,13.41,3,72.0
ORD09734,CUST0009,Silver,Vietnam,PROD008,Would,166.96,14.93,7,168.0
ORD09773,CUST0003,Silver,UK,PROD008,Would,166.96,6.76,1,24.0
ORD09862,CUST0194,Bronze,France,PROD008,Would,166.96,5.93,4,96.0
ORD09893,CUST0241,Silver,UK,PROD008,Would,166.96,13.88,6,144.0
ORD00095,CUST0014,Gold,Canada,PROD009,Both,140.95,7.3,1,24.0
ORD00229,CUST0038,Gold,Canada,PROD009,Both,140.95,10.71,3,72.0
ORD00235,CUST0141,Silver,Germany,PROD009,Both,140.95,6.63,6,144.0
ORD00245,CUST0205,Silver,Canada,PROD009,Both,140.95,7.45,7,168.0
ORD00258,CUST0061,Bronze,Vietnam,PROD009,Both,140.95,7.73,1,24.0
ORD00262,CUST0264,Bronze,Canada,PROD009,Both,140.95,14.18,3,72.0
ORD00297,CUST0253,Gold,UK,PROD009,Both,140.95,9.05,7,168.0
ORD00302,CUST0095,Bronze,Germany,PROD009,Both,140.95,6.88,4,96.0
ORD00325,CUST0277,Silver,Australia,PROD009,Both,140.95,13.32,6,144.0
ORD00334,CUST0029,Silver,USA,PROD009,Both,140.95,14.92,5,120.0
ORD00458,CUST0049,Gold,Vietnam,PROD009,Both,140.95,12.43,7,168.0
ORD00480,CUST0154,Bronze,Singapore,PROD009,Both,140.95,12.28,4,96.0
ORD00486,CUST0162,Platinum,France,PROD009,Both,140.95,6.32,2,48.0
ORD00541,CUST0114,Platinum,USA,PROD009,Both,140.95,12.88,2,48.0
ORD00618,CUST0117,Silver,USA,PROD009,Both,140.95,14.69,3,72.0
ORD00661,CUST0046,Platinum,Canada,PROD009,Both,140.95,8.2,5,120.0
ORD00723,CUST0259,Platinum,UK,PROD009,Both,140.95,3.05,4,96.0
ORD00729,CUST0232,Bronze,Korea,PROD009,Both,140.95,7.95,2,48.0
ORD00793,CUST0144,Gold,Australia,PROD009,Both,140.95,5.36,5,120.0
ORD00798,CUST0149,Gold,Japan,PROD009,Both,140.95,9.01,4,96.0
ORD00811,CUST0257,Bronze,Germany,PROD009,Both,140.95,4.99,4,96.0
ORD00885,CUST0293,Silver,Korea,PROD009,Both,140.95,11.23,5,120.0
ORD00909,CUST0065,Platinum,Japan,PROD009,Both,140.95,13.06,5,120.0
ORD00946,CUST0055,Silver,USA,PROD009,Both,140.95,5.79,4,96.0
ORD01134,CUST0112,Gold,Japan,PROD009,Both,140.95,13.84,5,120.0
ORD01146,CUST0065,Platinum,Japan,PROD009,Both,140.95,3.86,1,24.0
ORD01290,CUST0295,Silver,Singapore,PROD009,Both,140.95,6.12,4,96.0
ORD01298,CUST0021,Platinum,Korea,PROD009,Both,140.95,9.61,6,144.0
ORD01330,CUST0007,Silver,USA,PROD009,Both,140.95,6.38,5,120.0
ORD01338,CUST0114,Platinum,USA,PROD009,Both,140.95,11.33,7,168.0
ORD01339,CUST0158,Silver,USA,PROD009,Both,140.95,4.56,2,48.0
ORD01456,CUST0241,Silver,UK,PROD009,Both,140.95,6.88,7,168.0
ORD01546,CUST0117,Silver,USA,PROD009,Both,140.95,8.15,7,168.0
ORD01691,CUST0144,Gold,Australia,PROD009,Both,140.95,9.1,7,168.0
ORD01722,CUST0017,Bronze,USA,PROD009,Both,140.95,14.73,2,48.0
ORD01733,CUST0106,Bronze,USA,PROD009,Both,140.95,5.47,7,168.0
ORD01753,CUST0225,Silver,Australia,PROD009,Both,140.95,12.85,4,96.0
ORD01974,CUST0055,Silver,USA,PROD009,Both,140.95,11.91,6,144.0
ORD02184,CUST0006,Bronze,Korea,PROD009,Both,140.95,14.92,1,24.0
ORD02190,CUST0062,Gold,USA,PROD009,Both,140.95,13.34,3,72.0
ORD02253,CUST0050,Platinum,Singapore,PROD009,Both,140.95,8.3,5,120.0
ORD02351,CUST0122,Bronze,Canada,PROD009,Both,140.95,6.37,1,24.0
ORD02384,CUST0292,Bronze,USA,PROD009,Both,140.95,5.94,5,120.0
ORD02441,CUST0169,Platinum,Vietnam,PROD009,Both,140.95,9.48,5,120.0
ORD02610,CUST0276,Silver,Canada,PROD009,Both,140.95,10.29,4,96.0
ORD02665,CUST0033,Gold,Germany,PROD009,Both,140.95,6.63,5,120.0
ORD02707,CUST0012,Gold,Singapore,PROD009,Both,140.95,10.71,1,24.0
ORD02739,CUST0005,Platinum,Singapore,PROD009,Both,140.95,4.87,5,120.0
ORD02754,CUST0101,Silver,Canada,PROD009,Both,140.95,9.18,2,48.0
ORD02772,CUST0152,Platinum,Japan,PROD009,Both,140.95,7.17,7,168.0
ORD02785,CUST0211,Gold,Singapore,PROD009,Both,140.95,8.77,2,48.0
ORD02788,CUST0142,Platinum,France,PROD009,Both,140.95,4.48,4,96.0
ORD02827,CUST0204,Bronze,Canada,PROD009,Both,140.95,4.24,4,96.0
ORD02933,CUST0205,Silver,Canada,PROD009,Both,140.95,9.36,6,144.0
ORD03050,CUST0079,Silver,USA,PROD009,Both,140.95,6.83,5,120.0
ORD03180,CUST0062,Gold,USA,PROD009,Both,140.95,4.47,2,48.0
ORD03226,CUST0194,Bronze,France,PROD009,Both,140.95,6.45,1,24.0
ORD03254,CUST0007,Silver,USA,PROD009,Both,140.95,8.02,2,48.0
ORD03285,CUST0146,Bronze,Australia,PROD009,Both,140.95,8.55,1,24.0
ORD03354,CUST0048,Silver,Japan,PROD009,Both,140.95,10.23,5,120.0
ORD03362,CUST0027,Bronze,USA,PROD009,Both,140.95,4.13,1,24.0
ORD03377,CUST0128,Bronze,Korea,PROD009,Both,140.95,3.48,6,144.0
ORD03392,CUST0225,Silver,Australia,PROD009,Both,140.95,12.37,1,24.0
ORD03502,CUST0282,Bronze,Japan,PROD009,Both,140.95,10.17,7,168.0
ORD03514,CUST0151,Gold,Germany,PROD009,Both,140.95,9.43,5,120.0
ORD03584,CUST0163,Bronze,France,PROD009,Both,140.95,8.95,4,96.0
ORD03610,CUST0293,Silver,Korea,PROD009,Both,140.95,9.81,3,72.0
ORD03626,CUST0079,Silver,USA,PROD009,Both,140.95,9.19,3,72.0
ORD03671,CUST0014,Gold,Canada,PROD009,Both,140.95,3.08,7,168.0
ORD03681,CUST0004,Bronze,USA,PROD009,Both,140.95,13.15,3,72.0
ORD03715,CUST0051,Platinum,Singapore,PROD009,Both,140.95,7.37,7,168.0
ORD03972,CUST0189,Platinum,UK,PROD009,Both,140.95,12.41,1,24.0
ORD03977,CUST0207,Bronze,Canada,PROD009,Both,140.95,6.2,4,96.0
ORD03986,CUST0109,Silver,UK,PROD009,Both,140.95,13.17,3,72.0
ORD04092,CUST0118,Platinum,Japan,PROD009,Both,140.95,14.35,6,144.0
ORD04099,CUST0113,Silver,Australia,PROD009,Both,140.95,11.6,2,48.0
ORD04142,CUST0144,Gold,Australia,PROD009,Both,140.95,5.12,1,24.0
ORD04224,CUST0095,Bronze,Germany,PROD009,Both,140.95,10.82,4,96.0
ORD04243,CUST0184,Platinum,Germany,PROD009,Both,140.95,11.35,5,120.0
ORD04261,CUST0229,Silver,USA,PROD009,Both,140.95,11.3,1,24.0
ORD04407,CUST0153,Gold,Vietnam,PROD009,Both,140.95,13.34,5,120.0
ORD04459,CUST0178,Bronze,UK,PROD009,Both,140.95,13.31,6,144.0
ORD04496,CUST0038,Gold,Canada,PROD009,Both,140.95,9.35,3,72.0
ORD04514,CUST0273,Platinum,France,PROD009,Both,140.95,9.88,7,168.0
ORD04596,CUST0116,Bronze,Korea,PROD009,Both,140.95,7.91,4,96.0
ORD04624,CUST0121,Silver,Korea,PROD009,Both,140.95,8.93,6,144.0
ORD04641,CUST0009,Silver,Vietnam,PROD009,Both,140.95,12.24,6,144.0
ORD04654,CUST0044,Gold,UK,PROD009,Both,140.95,5.91,5,120.0
ORD04712,CUST0080,Platinum,Japan,PROD009,Both,140.95,11.12,2,48.0
ORD04743,CUST0057,Bronze,Singapore,PROD009,Both,140.95,12.25,5,120.0
ORD04801,CUST0116,Bronze,Korea,PROD009,Both,140.95,11.41,4,96.0
ORD04859,CUST0245,Platinum,Japan,PROD009,Both,140.95,12.46,4,96.0
ORD04876,CUST0091,Silver,Singapore,PROD009,Both,140.95,6.57,2,48.0
ORD04984,CUST0001,Bronze,USA,PROD009,Both,140.95,6.52,7,168.0
ORD04995,CUST0090,Silver,Singapore,PROD009,Both,140.95,3.61,6,144.0
ORD05015,CUST0241,Silver,UK,PROD009,Both,140.95,10.1,1,24.0
ORD05023,CUST0274,Bronze,Australia,PROD009,Both,140.95,4.02,1,24.0
ORD05039,CUST0213,Gold,Vietnam,PROD009,Both,140.95,5.71,7,168.0
ORD05078,CUST0209,Platinum,Germany,PROD009,Both,140.95,7.89,7,168.0
ORD05081,CUST0009,Silver,Vietnam,PROD009,Both,140.95,8.83,3,72.0
ORD05085,CUST0023,Bronze,Canada,PROD009,Both,140.95,9.37,6,144.0
ORD05152,CUST0028,Gold,UK,PROD009,Both,140.95,6.24,4,96.0
ORD05172,CUST0084,Platinum,France,PROD009,Both,140.95,12.8,2,48.0
ORD05176,CUST0073,Bronze,Australia,PROD009,Both,140.95,8.4,2,48.0
ORD05193,CUST0272,Silver,Australia,PROD009,Both,140.95,11.2,3,72.0
ORD05314,CUST0017,Bronze,USA,PROD009,Both,140.95,13.19,7,168.0
ORD05339,CUST0033,Gold,Germany,PROD009,Both,140.95,11.26,7,168.0
ORD05360,CUST0070,Gold,Japan,PROD009,Both,140.95,3.45,3,72.0
ORD05385,CUST0209,Platinum,Germany,PROD009,Both,140.95,10.61,7,168.0
ORD05437,CUST0009,Silver,Vietnam,PROD009,Both,140.95,13.87,3,72.0
ORD05538,CUST0112,Gold,Japan,PROD009,Both,140.95,5.81,6,144.0
ORD05580,CUST0038,Gold,Canada,PROD009,Both,140.95,4.32,5,120.0
ORD05584,CUST0238,Silver,Canada,PROD009,Both,140.95,4.39,3,72.0
ORD05586,CUST0272,Silver,Australia,PROD009,Both,140.95,6.51,1,24.0
ORD05657,CUST0094,Bronze,USA,PROD009,Both,140.95,4.06,7,168.0
ORD05694,CUST0072,Gold,Singapore,PROD009,Both,140.95,10.62,6,144.0
ORD05702,CUST0158,Silver,USA,PROD009,Both,140.95,8.07,6,144.0
ORD05722,CUST0036,Silver,Vietnam,PROD009,Both,140.95,14.49,5,120.0
ORD05768,CUST0034,Gold,UK,PROD009,Both,140.95,10.16,4,96.0
ORD05781,CUST0214,Gold,Canada,PROD009,Both,140.95,5.24,4,96.0
ORD05783,CUST0049,Gold,Vietnam,PROD009,Both,140.95,4.04,7,168.0
ORD05814,CUST0184,Platinum,Germany,PROD009,Both,140.95,9.17,5,120.0
ORD06102,CUST0221,Gold,France,PROD009,Both,140.95,9.18,2,48.0
ORD06106,CUST0066,Gold,Korea,PROD009,Both,140.95,10.1,7,168.0
ORD06360,CUST0118,Platinum,Japan,PROD009,Both,140.95,8.83,4,96.0
ORD06391,CUST0213,Gold,Vietnam,PROD009,Both,140.95,13.55,3,72.0
ORD06392,CUST0071,Bronze,Japan,PROD009,Both,140.95,6.14,3,72.0
ORD06530,CUST0243,Silver,Korea,PROD009,Both,140.95,4.83,7,168.0
ORD06682,CUST0159,Gold,France,PROD009,Both,140.95,10.31,2,48.0
ORD06711,CUST0219,Gold,Singapore,PROD009,Both,140.95,10.68,4,96.0
ORD06728,CUST0175,Gold,Korea,PROD009,Both,140.95,7.0,5,120.0
ORD06747,CUST0027,Bronze,USA,PROD009,Both,140.95,5.55,4,96.0
ORD06773,CUST0166,Gold,Korea,PROD009,Both,140.95,13.57,6,144.0
ORD06870,CUST0054,Bronze,USA,PROD009,Both,140.95,3.92,6,144.0
ORD07078,CUST0272,Silver,Australia,PROD009,Both,140.95,12.22,1,24.0
ORD07106,CUST0133,Bronze,Japan,PROD009,Both,140.95,9.39,2,48.0
ORD07108,CUST0239,Bronze,Japan,PROD009,Both,140.95,12.99,7,168.0
ORD07117,CUST0043,Bronze,France,PROD009,Both,140.95,10.75,3,72.0
ORD07134,CUST0016,Gold,UK,PROD009,Both,140.95,3.14,3,72.0
ORD07167,CUST0167,Gold,Japan,PROD009,Both,140.95,14.32,5,120.0
ORD07191,CUST0191,Silver,UK,PROD009,Both,140.95,9.53,7,168.0
ORD07248,CUST0199,Silver,France,PROD009,Both,140.95,12.68,5,120.0
ORD07251,CUST0268,Bronze,Australia,PROD009,Both,140.95,12.69,3,72.0
ORD07256,CUST0255,Silver,France,PROD009,Both,140.95,4.04,2,48.0
ORD07282,CUST0096,Silver,Vietnam,PROD009,Both,140.95,6.86,6,144.0
ORD07310,CUST0264,Bronze,Canada,PROD009,Both,140.95,13.84,4,96.0
ORD07448,CUST0273,Platinum,France,PROD009,Both,140.95,3.47,6,144.0
ORD07458,CUST0141,Silver,Germany,PROD009,Both,140.95,7.26,5,120.0
ORD07545,CUST0189,Platinum,UK,PROD009,Both,140.95,5.99,1,24.0
ORD07553,CUST0143,Gold,Japan,PROD009,Both,140.95,5.45,2,48.0
ORD07556,CUST0078,Platinum,USA,PROD009,Both,140.95,3.98,5,120.0
ORD07564,CUST0079,Silver,USA,PROD009,Both,140.95,7.82,1,24.0
ORD07621,CUST0101,Silver,Canada,PROD009,Both,140.95,11.28,4,96.0
ORD07648,CUST0272,Silver,Australia,PROD009,Both,140.95,12.57,5,120.0
ORD07770,CUST0164,Platinum,USA,PROD009,Both,140.95,4.44,7,168.0
ORD07781,CUST0024,Gold,Vietnam,PROD009,Both,140.95,6.14,5,120.0
ORD07791,CUST0156,Silver,USA,PROD009,Both,140.95,11.65,1,24.0
ORD07799,CUST0040,Bronze,Germany,PROD009,Both,140.95,5.56,7,168.0
ORD07843,CUST0126,Silver,Japan,PROD009,Both,140.95,4.0,2,48.0
ORD07866,CUST0099,Platinum,Singapore,PROD009,Both,140.95,7.17,2,48.0
ORD07872,CUST0151,Gold,Germany,PROD009,Both,140.95,5.17,3,72.0
ORD07945,CUST0202,Platinum,Singapore,PROD009,Both,140.95,5.14,4,96.0
ORD08023,CUST0191,Silver,UK,PROD009,Both,140.95,6.47,6,144.0
ORD08044,CUST0052,Silver,Germany,PROD009,Both,140.95,12.31,1,24.0
ORD08108,CUST0095,Bronze,Germany,PROD009,Both,140.95,4.11,3,72.0
ORD08212,CUST0174,Silver,Canada,PROD009,Both,140.95,9.77,3,72.0
ORD08227,CUST0137,Bronze,Singapore,PROD009,Both,140.95,8.46,6,144.0
ORD08229,CUST0178,Bronze,UK,PROD009,Both,140.95,5.88,6,144.0
ORD08290,CUST0014,Gold,Canada,PROD009,Both,140.95,7.27,5,120.0
ORD08344,CUST0222,Platinum,UK,PROD009,Both,140.95,12.55,7,168.0
ORD08436,CUST0086,Platinum,Vietnam,PROD009,Both,140.95,14.36,6,144.0
ORD08528,CUST0185,Gold,UK,PROD009,Both,140.95,12.23,3,72.0
ORD08578,CUST0195,Gold,France,PROD009,Both,140.95,6.33,3,72.0
ORD08595,CUST0182,Platinum,Japan,PROD009,Both,140.95,13.14,1,24.0
ORD08628,CUST0010,Platinum,Vietnam,PROD009,Both,140.95,10.29,4,96.0
ORD08741,CUST0062,Gold,USA,PROD009,Both,140.95,9.18,4,96.0
ORD08768,CUST0098,Silver,UK,PROD009,Both,140.95,4.52,7,168.0
ORD08801,CUST0067,Silver,Vietnam,PROD009,Both,140.95,4.54,3,72.0
ORD09089,CUST0203,Gold,Germany,PROD009,Both,140.95,10.38,6,144.0
ORD09223,CUST0037,Platinum,Japan,PROD009,Both,140.95,4.78,5,120.0
ORD09264,CUST0265,Platinum,UK,PROD009,Both,140.95,8.72,1,24.0
ORD09266,CUST0153,Gold,Vietnam,PROD009,Both,140.95,8.18,3,72.0
ORD09271,CUST0062,Gold,USA,PROD009,Both,140.95,12.77,1,24.0
ORD09529,CUST0024,Gold,Vietnam,PROD009,Both,140.95,3.09,2,48.0
ORD09637,CUST0063,Bronze,Germany,PROD009,Both,140.95,4.52,5,120.0
ORD09656,CUST0104,Platinum,Canada,PROD009,Both,140.95,7.02,4,96.0
ORD09809,CUST0138,Bronze,Singapore,PROD009,Both,140.95,9.79,5,120.0
ORD09841,CUST0055,Silver,USA,PROD009,Both,140.95,8.87,1,24.0
ORD09846,CUST0177,Silver,Germany,PROD009,Both,140.95,8.44,7,168.0
ORD09879,CUST0011,Platinum,UK,PROD009,Both,140.95,5.03,2,48.0
ORD00017,CUST0137,Bronze,Singapore,PROD010,Series,138.43,3.72,1,24.0
ORD00041,CUST0251,Gold,UK,PROD010,Series,138.43,9.46,4,96.0
ORD00056,CUST0221,Gold,France,PROD010,Series,138.43,9.37,2,48.0
ORD00075,CUST0039,Silver,Vietnam,PROD010,Series,138.43,14.6,7,168.0
ORD00142,CUST0053,Platinum,Japan,PROD010,Series,138.43,5.37,3,72.0
ORD00146,CUST0162,Platinum,France,PROD010,Series,138.43,3.82,4,96.0
ORD00178,CUST0263,Platinum,Vietnam,PROD010,Series,138.43,8.25,7,168.0
ORD00182,CUST0172,Bronze,Japan,PROD010,Series,138.43,3.46,2,48.0
ORD00185,CUST0111,Platinum,Japan,PROD010,Series,138.43,14.28,5,120.0
ORD00270,CUST0195,Gold,France,PROD010,Series,138.43,11.17,7,168.0
ORD00420,CUST0257,Bronze,Germany,PROD010,Series,138.43,14.97,3,72.0
ORD00657,CUST0235,Platinum,Australia,PROD010,Series,138.43,13.35,3,72.0
ORD00703,CUST0198,Bronze,Korea,PROD010,Series,138.43,12.92,7,168.0
ORD00751,CUST0021,Platinum,Korea,PROD010,Series,138.43,10.16,3,72.0
ORD00788,CUST0300,Silver,Germany,PROD010,Series,138.43,9.8,5,120.0
ORD00872,CUST0183,Silver,Korea,PROD010,Series,138.43,4.28,7,168.0
ORD01032,CUST0141,Silver,Germany,PROD010,Series,138.43,5.26,7,168.0
ORD01058,CUST0084,Platinum,France,PROD010,Series,138.43,12.23,2,48.0
ORD01066,CUST0019,Gold,Germany,PROD010,Series,138.43,3.39,7,168.0
ORD01111,CUST0139,Gold,Canada,PROD010,Series,138.43,12.65,6,144.0
ORD01175,CUST0135,Platinum,UK,PROD010,Series,138.43,13.44,5,120.0
ORD01244,CUST0224,Platinum,Australia,PROD010,Series,138.43,14.13,2,48.0
ORD01309,CUST0045,Platinum,UK,PROD010,Series,138.43,6.64,2,48.0
ORD01316,CUST0002,Silver,France,PROD010,Series,138.43,6.6,3,72.0
ORD01345,CUST0047,Gold,Japan,PROD010,Series,138.43,11.95,7,168.0
ORD01371,CUST0168,Platinum,Japan,PROD010,Series,138.43,10.46,3,72.0
ORD01464,CUST0222,Platinum,UK,PROD010,Series,138.43,4.4,3,72.0
ORD01479,CUST0166,Gold,Korea,PROD010,Series,138.43,3.97,1,24.0
ORD01535,CUST0137,Bronze,Singapore,PROD010,Series,138.43,11.28,7,168.0
ORD01545,CUST0126,Silver,Japan,PROD010,Series,138.43,12.04,7,168.0
ORD01548,CUST0227,Bronze,Japan,PROD010,Series,138.43,3.12,7,168.0
ORD01582,CUST0074,Gold,USA,PROD010,Series,138.43,10.08,7,168.0
ORD01602,CUST0046,Platinum,Canada,PROD010,Series,138.43,14.43,3,72.0
ORD01613,CUST0105,Bronze,Australia,PROD010,Series,138.43,9.49,3,72.0
ORD01690,CUST0151,Gold,Germany,PROD010,Series,138.43,5.97,3,72.0
ORD01736,CUST0004,Bronze,USA,PROD010,Series,138.43,3.77,4,96.0
ORD01857,CUST0162,Platinum,France,PROD010,Series,138.43,14.31,7,168.0
ORD01862,CUST0171,Bronze,USA,PROD010,Series,138.43,11.6,7,168.0
ORD01906,CUST0215,Gold,Canada,PROD010,Series,138.43,14.91,3,72.0
ORD01918,CUST0065,Platinum,Japan,PROD010,Series,138.43,9.81,4,96.0
ORD01962,CUST0099,Platinum,Singapore,PROD010,Series,138.43,3.21,4,96.0
ORD02001,CUST0203,Gold,Germany,PROD010,Series,138.43,5.78,4,96.0
ORD02002,CUST0189,Platinum,UK,PROD010,Series,138.43,4.12,4,96.0
ORD02029,CUST0143,Gold,Japan,PROD010,Series,138.43,6.88,1,24.0
ORD02043,CUST0016,Gold,UK,PROD010,Series,138.43,4.7,3,72.0
ORD02067,CUST0083,Silver,UK,PROD010,Series,138.43,8.56,6,144.0
ORD02093,CUST0241,Silver,UK,PROD010,Series,138.43,5.56,6,144.0
ORD02230,CUST0011,Platinum,UK,PROD010,Series,138.43,13.28,4,96.0
ORD02245,CUST0139,Gold,Canada,PROD010,Series,138.43,5.36,6,144.0
ORD02361,CUST0090,Silver,Singapore,PROD010,Series,138.43,10.42,7,168.0
ORD02408,CUST0143,Gold,Japan,PROD010,Series,138.43,5.48,1,24.0
ORD02467,CUST0173,Silver,Germany,PROD010,Series,138.43,6.86,1,24.0
ORD02477,CUST0085,Platinum,Germany,PROD010,Series,138.43,9.28,3,72.0
ORD02587,CUST0020,Gold,Singapore,PROD010,Series,138.43,14.72,5,120.0
ORD02644,CUST0072,Gold,Singapore,PROD010,Series,138.43,6.46,5,120.0
ORD02647,CUST0151,Gold,Germany,PROD010,Series,138.43,12.66,6,144.0
ORD02762,CUST0008,Bronze,UK,PROD010,Series,138.43,3.41,6,144.0
ORD02793,CUST0233,Platinum,UK,PROD010,Series,138.43,13.56,1,24.0
ORD02850,CUST0209,Platinum,Germany,PROD010,Series,138.43,9.48,7,168.0
ORD02873,CUST0188,Silver,Australia,PROD010,Series,138.43,14.52,2,48.0
ORD02911,CUST0008,Bronze,UK,PROD010,Series,138.43,13.31,3,72.0
ORD02929,CUST0154,Bronze,Singapore,PROD010,Series,138.43,8.52,1,24.0
ORD02959,CUST0202,Platinum,Singapore,PROD010,Series,138.43,14.91,1,24.0
ORD02977,CUST0037,Platinum,Japan,PROD010,Series,138.43,10.51,5,120.0
ORD03004,CUST0089,Bronze,Germany,PROD010,Series,138.43,14.35,5,120.0
ORD03147,CUST0037,Platinum,Japan,PROD010,Series,138.43,4.52,6,144.0
ORD03187,CUST0122,Bronze,Canada,PROD010,Series,138.43,9.64,1,24.0
ORD03239,CUST0126,Silver,Japan,PROD010,Series,138.43,14.07,6,144.0
ORD03252,CUST0137,Bronze,Singapore,PROD010,Series,138.43,12.15,2,48.0
ORD03266,CUST0055,Silver,USA,PROD010,Series,138.43,5.68,5,120.0
ORD03381,CUST0229,Silver,USA,PROD010,Series,138.43,11.69,2,48.0
ORD03425,CUST0222,Platinum,UK,PROD010,Series,138.43,3.76,6,144.0
ORD03456,CUST0040,Bronze,Germany,PROD010,Series,138.43,12.89,2,48.0
ORD03473,CUST0034,Gold,UK,PROD010,Series,138.43,7.8,6,144.0
ORD03512,CUST0259,Platinum,UK,PROD010,Series,138.43,5.88,1,24.0
ORD03521,CUST0198,Bronze,Korea,PROD010,Series,138.43,8.47,6,144.0
ORD03553,CUST0282,Bronze,Japan,PROD010,Series,138.43,10.09,4,96.0
ORD03656,CUST0137,Bronze,Singapore,PROD010,Series,138.43,13.37,6,144.0
